user_id,Y,brands_visited,visits_n_beforeBiedronka,visits_n_beforeCarrefour,visits_n_beforeKaufland,visits_n_beforeLidl,visits_pct_beforeBiedronka,visits_pct_beforeCarrefour,visits_pct_beforeKaufland,visits_pct_beforeLidl,visits_n_afterBiedronka,visits_n_afterCarrefour,visits_n_afterKaufland,visits_n_afterLidl,visits_pct_afterBiedronka,visits_pct_afterCarrefour,visits_pct_afterKaufland,visits_pct_afterLidl,time_minBiedronka,time_minCarrefour,time_minKaufland,time_minLidl,time_minTesco,n_locationsBiedronka,n_locationsCarrefour,n_locationsKaufland,n_locationsLidl,n_locationsTesco
2384744,Biedronka,5.0,64,6,3,2,0.7804878048780488,0.07317073170731707,0.036585365853658534,0.024390243902439025,53,0,2,3,0.9137931034482759,0.0,0.034482758620689655,0.05172413793103448,490.0,763.0,803.0,722.0,819.0,2.0,1.0,1.0,1.0,1.0
2389317,Lidl,4.0,6,3,0,2,0.46153846153846156,0.23076923076923078,0.0,0.15384615384615385,1,0,0,1,0.5,0.0,0.0,0.5,715.0,1137.0,0.0,912.0,1263.0,2.0,1.0,0.0,1.0,1.0
2400537,Carrefour,2.0,0,19,0,0,0.0,0.9047619047619048,0.0,0.0,0,24,0,0,0.0,1.0,0.0,0.0,0.0,554.0,0.0,0.0,635.0,0.0,1.0,0.0,0.0,1.0
2401771,Biedronka,4.0,12,4,0,3,0.5714285714285714,0.19047619047619047,0.0,0.14285714285714285,16,2,0,1,0.8421052631578947,0.10526315789473684,0.0,0.05263157894736842,510.0,697.0,0.0,731.0,674.0,1.0,1.0,0.0,2.0,1.0
2404848,Biedronka,5.0,12,5,0,7,0.34285714285714286,0.14285714285714285,0.0,0.2,22,4,1,4,0.7096774193548387,0.12903225806451613,0.03225806451612903,0.12903225806451613,691.0,649.0,794.0,671.0,533.0,2.0,1.0,1.0,3.0,1.0
2409261,Lidl,4.0,2,1,0,10,0.13333333333333333,0.06666666666666667,0.0,0.6666666666666666,1,0,0,10,0.09090909090909091,0.0,0.0,0.9090909090909091,714.0,692.0,0.0,700.0,818.0,2.0,1.0,0.0,2.0,1.0
2409700,Biedronka,4.0,5,2,0,1,0.5,0.2,0.0,0.1,7,0,0,1,0.875,0.0,0.0,0.125,458.0,832.0,0.0,461.0,789.0,1.0,1.0,0.0,1.0,1.0
2411795,Lidl,4.0,5,2,0,0,0.625,0.25,0.0,0.0,0,0,0,1,0.0,0.0,0.0,1.0,1076.0,1150.0,0.0,1296.0,764.0,2.0,1.0,0.0,1.0,1.0
2431702,Lidl,4.0,0,1,0,0,0.0,1.0,0.0,0.0,2,0,0,5,0.2857142857142857,0.0,0.0,0.7142857142857143,838.0,950.0,0.0,883.0,0.0,1.0,1.0,0.0,1.0,0.0
2433858,Biedronka,4.0,0,0,2,0,0.0,0.0,1.0,0.0,2,0,0,2,0.5,0.0,0.0,0.5,1328.0,0.0,1302.0,1257.0,0.0,1.0,0.0,1.0,1.0,0.0
2435025,Lidl,2.0,0,0,0,3,0.0,0.0,0.0,0.75,0,0,0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,528.0,776.0,0.0,0.0,0.0,3.0,1.0
2435956,Biedronka,5.0,5,1,0,9,0.22727272727272727,0.045454545454545456,0.0,0.4090909090909091,5,1,1,7,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.5,591.0,552.0,666.0,465.0,627.0,2.0,1.0,1.0,3.0,1.0
2440275,Biedronka,4.0,7,7,0,14,0.25,0.25,0.0,0.5,9,1,0,7,0.5294117647058824,0.058823529411764705,0.0,0.4117647058823529,680.0,682.0,0.0,645.0,0.0,2.0,1.0,0.0,1.0,0.0
2442068,Carrefour,5.0,7,60,1,5,0.0945945945945946,0.8108108108108109,0.013513513513513514,0.06756756756756757,1,37,0,2,0.025,0.925,0.0,0.05,742.0,486.0,1037.0,719.0,791.0,3.0,1.0,1.0,1.0,1.0
2445077,Carrefour,4.0,1,0,0,3,0.16666666666666666,0.0,0.0,0.5,0,3,0,0,0.0,1.0,0.0,0.0,837.0,665.0,0.0,865.0,863.0,1.0,1.0,0.0,1.0,1.0
2445634,Biedronka,4.0,15,61,5,0,0.17857142857142858,0.7261904761904762,0.05952380952380952,0.0,25,38,1,0,0.390625,0.59375,0.015625,0.0,608.0,557.0,757.0,0.0,809.0,3.0,1.0,1.0,0.0,1.0
2450914,Biedronka,3.0,3,0,0,2,0.6,0.0,0.0,0.4,1,0,0,0,1.0,0.0,0.0,0.0,1010.0,0.0,0.0,704.0,0.0,1.0,0.0,0.0,1.0,0.0
2451714,Carrefour,5.0,22,17,8,16,0.3188405797101449,0.2463768115942029,0.11594202898550725,0.2318840579710145,3,12,0,10,0.12,0.48,0.0,0.4,535.0,569.0,562.0,626.0,749.0,2.0,1.0,1.0,2.0,1.0
2452423,Biedronka,4.0,2,16,0,5,0.08,0.64,0.0,0.2,7,6,0,5,0.3888888888888889,0.3333333333333333,0.0,0.2777777777777778,437.0,480.0,0.0,643.0,0.0,4.0,1.0,0.0,1.0,1.0
2457238,Carrefour,5.0,1,4,0,2,0.125,0.5,0.0,0.25,0,6,1,1,0.0,0.75,0.125,0.125,746.0,575.0,840.0,453.0,964.0,1.0,2.0,1.0,1.0,1.0
